brand,type,sku,product_name,total_images,wp_count,fresh_count,match_source,wp_images,fresh_images
Columbia,variation,MH12,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH13,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH15,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH16,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH17,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH18,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH19,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH2,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH20,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH21,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH22,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH23,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH24,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH25,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH3,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH3A,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
Columbia,variation,MH4,Columbia Matrix Handle Repair Parts,10,10,0,wp-images,products\scraped_results\wp-images\columbia-1-4-e-clip-for-matrix-handle-FA379-01.webp | products\scraped_results\wp-images\columbia-1-8-e-clip-for-matrix-handle-FA380-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-01.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-02.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-03.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-04.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-05.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-06.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-07.webp | products\scraped_results\wp-images\columbia-predator-matrix-handle-short-PMHS-08.webp,
